Tiempo	ya	va	ve	ye
9.979999999999832	111.75804000001472	-87.80399999999835	-87.80399999999932	111.26902000000219
9.989999999999831	110.87951000001482	-87.90199999999835	-87.90199999999932	110.39000000000219
9.999999999999831	110.00000000001484	-87.99999999999835	-87.99999999999932	109.5100000000022
10.009999999999831	109.11951000001483	-88.09799999999835	-88.09799999999932	108.6290200000022
10.01999999999983	108.23804000001485	-88.19599999999835	-88.19599999999932	107.74706000000221
10.02999999999983	107.35559000001496	-88.29399999999835	-88.29399999999931	106.86412000000222
10.03999999999983	106.47216000001492	-88.39199999999835	-88.39199999999931	105.98020000000223
10.04999999999983	105.58775000001498	-88.48999999999835	-88.48999999999931	105.09530000000224
10.05999999999983	104.702360000015	-88.58799999999835	-88.58799999999931	104.20942000000224
10.06999999999983	103.81599000001506	-88.68599999999834	-88.68599999999931	103.32256000000224
10.07999999999983	102.9286400000151	-88.78399999999834	-88.78399999999931	102.43472000000224
10.08999999999983	102.0403100000151	-88.88199999999833	-88.88199999999931	101.54590000000225
10.09999999999983	101.15100000001513	-88.97999999999833	-88.97999999999931	100.65610000000225
10.109999999999829	100.26071000001525	-89.07799999999833	-89.0779999999993	99.76532000000226
10.119999999999829	99.36944000001523	-89.17599999999833	-89.1759999999993	98.87356000000227
10.129999999999828	98.4771900000153	-89.27399999999832	-89.2739999999993	97.98082000000228
10.139999999999828	97.58396000001534	-89.37199999999832	-89.3719999999993	97.0871000000023
10.149999999999828	96.68975000001535	-89.46999999999832	-89.4699999999993	96.19240000000231
10.159999999999828	95.79456000001534	-89.56799999999832	-89.5679999999993	95.29672000000231
10.169999999999828	94.89839000001547	-89.66599999999832	-89.6659999999993	94.40006000000231
10.179999999999827	94.00124000001551	-89.76399999999832	-89.7639999999993	93.50242000000232
10.189999999999827	93.10311000001548	-89.86199999999832	-89.8619999999993	92.60380000000232
10.199999999999827	92.20400000001553	-89.95999999999832	-89.9599999999993	91.70420000000233
10.209999999999827	91.30391000001555	-90.05799999999832	-90.0579999999993	90.80362000000234
10.219999999999827	90.4028400000156	-90.1559999999983	-90.1559999999993	89.90206000000235
10.229999999999826	89.50079000001563	-90.2539999999983	-90.2539999999993	88.99952000000236
10.239999999999826	88.59776000001568	-90.3519999999983	-90.3519999999993	88.09600000000238
10.249999999999826	87.69375000001571	-90.4499999999983	-90.44999999999929	87.19150000000238
10.259999999999826	86.78876000001577	-90.5479999999983	-90.54799999999929	86.28602000000238
10.269999999999825	85.8827900000158	-90.6459999999983	-90.64599999999929	85.37956000000239
10.279999999999825	84.97584000001586	-90.7439999999983	-90.74399999999929	84.47212000000239
10.289999999999825	84.0679100000159	-90.8419999999983	-90.84199999999929	83.5637000000024
10.299999999999825	83.15900000001585	-90.93999999999829	-90.93999999999929	82.65430000000241
10.309999999999825	82.24911000001595	-91.03799999999829	-91.03799999999929	81.74392000000242
10.319999999999824	81.33824000001596	-91.13599999999829	-91.13599999999929	80.83256000000243
10.329999999999824	80.426390000016	-91.23399999999829	-91.23399999999928	79.92022000000244
10.339999999999824	79.51356000001613	-91.33199999999829	-91.33199999999928	79.00690000000245
10.349999999999824	78.59975000001606	-91.42999999999829	-91.42999999999928	78.09260000000245
10.359999999999824	77.68496000001608	-91.52799999999827	-91.52799999999928	77.17732000000245
10.369999999999823	76.76919000001612	-91.62599999999827	-91.62599999999928	76.26106000000246
10.379999999999823	75.85244000001614	-91.72399999999827	-91.72399999999928	75.34382000000247
10.389999999999823	74.9347100000162	-91.82199999999827	-91.82199999999928	74.42560000000248
10.399999999999823	74.01600000001628	-91.91999999999827	-91.91999999999928	73.50640000000249
10.409999999999823	73.09631000001627	-92.01799999999827	-92.01799999999928	72.5862200000025
10.419999999999822	72.1756400000163	-92.11599999999827	-92.11599999999927	71.66506000000251
10.429999999999822	71.25399000001642	-92.21399999999826	-92.21399999999927	70.74292000000251
10.439999999999822	70.33136000001645	-92.31199999999826	-92.31199999999927	69.81980000000252
10.449999999999822	69.40775000001634	-92.40999999999826	-92.40999999999927	68.89570000000252
10.459999999999821	68.48316000001648	-92.50799999999826	-92.50799999999927	67.97062000000253
10.469999999999821	67.55759000001649	-92.60599999999826	-92.60599999999927	67.04456000000253
10.479999999999821	66.63104000001653	-92.70399999999826	-92.70399999999927	66.11752000000254
10.48999999999982	65.70351000001659	-92.80199999999824	-92.80199999999927	65.18950000000255
10.49999999999982	64.77500000001658	-92.89999999999824	-92.89999999999927	64.26050000000257
10.50999999999982	63.84551000001659	-92.99799999999824	-92.99799999999927	63.33052000000257
10.51999999999982	62.91504000001669	-93.09599999999824	-93.09599999999926	62.39956000000258
10.52999999999982	61.983590000016704	-93.19399999999824	-93.19399999999926	61.46762000000259
10.53999999999982	61.05116000001675	-93.29199999999824	-93.29199999999926	60.534700000002594
10.54999999999982	60.11775000001683	-93.38999999999824	-93.38999999999926	59.6008000000026
10.55999999999982	59.18336000001682	-93.48799999999824	-93.48799999999926	58.66592000000261
10.569999999999819	58.2479900000169	-93.58599999999824	-93.58599999999926	57.73006000000262
10.579999999999819	57.311640000016894	-93.68399999999824	-93.68399999999926	56.79322000000263
10.589999999999819	56.374310000016976	-93.78199999999823	-93.78199999999926	55.85540000000263
10.599999999999818	55.436000000016975	-93.87999999999823	-93.87999999999926	54.91660000000264
10.609999999999818	54.49671000001706	-93.97799999999823	-93.97799999999926	53.97682000000265
10.619999999999818	53.55644000001706	-94.07599999999823	-94.07599999999925	53.03606000000266
10.629999999999818	52.615190000017094	-94.17399999999822	-94.17399999999925	52.09432000000266
10.639999999999818	51.672960000017156	-94.27199999999822	-94.27199999999925	51.15160000000267
10.649999999999817	50.72975000001725	-94.36999999999821	-94.36999999999925	50.207900000002674
10.659999999999817	49.78556000001731	-94.46799999999821	-94.46799999999925	49.26322000000268
10.669999999999817	48.840390000017294	-94.56599999999821	-94.56599999999925	48.31756000000269
10.679999999999817	47.89424000001725	-94.66399999999821	-94.66399999999925	47.3709200000027
10.689999999999817	46.94711000001735	-94.76199999999821	-94.76199999999925	46.423300000002705
10.699999999999816	45.99900000001742	-94.85999999999821	-94.85999999999925	45.47470000000271
10.709999999999816	45.049910000017405	-94.95799999999821	-94.95799999999925	44.52512000000272
10.719999999999816	44.09984000001742	-95.0559999999982	-95.05599999999924	43.57456000000273
10.729999999999816	43.14879000001747	-95.1539999999982	-95.15399999999924	42.62302000000273
10.739999999999815	42.19676000001755	-95.2519999999982	-95.25199999999924	41.67050000000274
10.749999999999815	41.2437500000176	-95.3499999999982	-95.34999999999924	40.71700000000275
10.759999999999815	40.28976000001768	-95.44799999999819	-95.44799999999924	39.76252000000276
10.769999999999815	39.33479000001762	-95.54599999999819	-95.54599999999924	38.807060000002764
10.779999999999815	38.3788400000177	-95.64399999999819	-95.64399999999924	37.85062000000277
10.789999999999814	37.42191000001776	-95.74199999999819	-95.74199999999924	36.89320000000278
10.799999999999814	36.464000000017734	-95.83999999999818	-95.83999999999924	35.93480000000279
10.809999999999814	35.50511000001785	-95.93799999999818	-95.93799999999924	34.9754200000028
10.819999999999814	34.545240000017884	-96.03599999999818	-96.03599999999923	34.015060000002805
10.829999999999814	33.584390000017834	-96.13399999999818	-96.13399999999923	33.05372000000281
10.839999999999813	32.622560000017984	-96.23199999999818	-96.23199999999923	32.09140000000282
10.849999999999813	31.659750000017937	-96.32999999999818	-96.32999999999923	31.128100000002828
10.859999999999813	30.695960000018033	-96.42799999999818	-96.42799999999923	30.163820000002836
10.869999999999813	29.731190000018046	-96.52599999999818	-96.52599999999923	29.198560000002843
10.879999999999812	28.76544000001809	-96.62399999999818	-96.62399999999923	28.23232000000285
10.889999999999812	27.798710000018104	-96.72199999999816	-96.72199999999923	27.265100000002857
10.899999999999812	26.83100000001815	-96.81999999999816	-96.81999999999923	26.296900000002864
10.909999999999812	25.86231000001817	-96.91799999999816	-96.91799999999922	25.327720000002873
10.919999999999812	24.89264000001822	-97.01599999999816	-97.01599999999922	24.35756000000288
10.929999999999811	23.92199000001824	-97.11399999999816	-97.11399999999922	23.38642000000289
10.939999999999811	22.950360000018293	-97.21199999999816	-97.21199999999922	22.414300000002896
10.949999999999811	21.977750000018375	-97.30999999999815	-97.30999999999922	21.441200000002905
10.95999999999981	21.004160000018373	-97.40799999999815	-97.40799999999922	20.46712000000291
10.96999999999981	20.029590000018402	-97.50599999999815	-97.50599999999922	19.49206000000292
10.97999999999981	19.054040000018517	-97.60399999999815	-97.60399999999922	18.516020000002925
10.98999999999981	18.07751000001855	-97.70199999999815	-97.70199999999922	17.539000000002932
10.99999999999981	17.10000000001844	-97.79999999999815	-97.79999999999922	16.56100000000294
11.00999999999981	16.12151000001859	-97.89799999999815	-97.89799999999921	15.582020000002949
11.01999999999981	15.142040000018596	-97.99599999999815	-97.99599999999921	14.602060000002957
11.02999999999981	14.161590000018634	-98.09399999999813	-98.09399999999921	13.621120000002966
11.039999999999809	13.180160000018702	-98.19199999999813	-98.19199999999921	12.639200000002974
11.049999999999809	12.1977500000188	-98.28999999999813	-98.28999999999921	11.656300000002982
11.059999999999809	11.214360000018814	-98.38799999999813	-98.38799999999921	10.67242000000299
11.069999999999808	10.229990000018802	-98.48599999999813	-98.48599999999921	9.687560000002998
11.079999999999808	9.24464000001882	-98.58399999999813	-98.58399999999921	8.701720000003005
11.089999999999808	8.258310000018923	-98.68199999999813	-98.6819999999992	7.714900000003014
11.099999999999808	7.271000000018944	-98.77999999999813	-98.7799999999992	6.727100000003022
11.109999999999808	6.2827100000189375	-98.87799999999812	-98.8779999999992	5.738320000003029
11.119999999999807	5.293440000018961	-98.97599999999812	-98.9759999999992	4.748560000003037
11.129999999999807	4.3031900000191285	-99.07399999999812	-99.0739999999992	3.757820000003045
11.139999999999807	3.3119600000190985	-99.17199999999812	-99.1719999999992	2.766100000003053
11.149999999999807	2.319750000019212	-99.26999999999812	-99.2699999999992	1.7734000000030608
11.159999999999807	1.3265600000191853	-99.3679999999981	-99.3679999999992	0.7797200000030687
11.169999999999806	0.3323900000191884	-99.4659999999981	-99.4659999999992	0
11.179999999999806	0	-99.5639999999981	-99.5639999999992	0
